MOLECULE_NAME,SMILES,logP
1 400,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@H]([C@@H](O)C[C@]32O)C2=CC(=O)OC2)C1,"1,77"
1 406,O=P(N1CC1)(N1CC1)N1CC1,"-0,62"
1 408,CCCCC[C@H](O)\\C=C\\[C@H]1[C@H](O)C[C@H](O)[C@@H]1CC=CCCCC(O)=O,"4,39"
1 409,CCCCC[C@H](O)C=C[C@H]1[C@H](O)C[C@H](O)[C@@H]1CC=CCCC=C(O)O,"4,39"
1 417,Cc1ncc(n1C)[N+]([O-])=O,"0,31"
1 422,[O-][N+](=O)c1ccccc1C=O,"1,74"
1 425,CCCOC1=CC=C(C=C1NC(O)=C)[N+]([O-])=O,"1,60"
1 427,CCCOC1=CC=C(C=C1NC(C)=O)[N+]([O-])=O,"1,60"
1 433,c1cc(ccn1)-c1ccncc1,"1,28"
1 438,ClCCN(CCCl)c1ccccc1,"2,90"
1 441,CC(C)C(O)=C(C)C,"1,86"
1 443,CC(C)C(=O)C(C)C,"1,86"
1 445,CCc1ccccc1N,"1,74"
1 448,O=c1c2ccccc2nc2ccccn12,"2,08"
1 453,NC1=CC=C2C=C3C=CC=CC3=NC2=C1,"2,77"
1 459,N=C1C=CC2=CC3=CC=CC=C3NC2=C1,"2,77"
1 461,Oc1ccc2cc(O)ccc2c1,"1,90"
1 465,c1ccc(nc1)-c1cccnc1,"1,46"
1 470,Oc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,"2,36"
1 475,OCc1ccncc1,"0,06"
1 481,CN(C)C(O)=NC1=CC=CC(Cl)=C1,"2,00"
1 486,CNCCc1ccccc1,"1,91"
1 489,Oc1cccc(Br)c1,"2,63"
1 493,N=C1C=CNC=N1,"-0,25"
1 501,CF,"0,51"
1 503,COC1C(O)C(C)OC(OC2CCC3(C)C(CCC4C3CCC3(C)C4(O)CC(O)C33COC(=O)C=C3)C2)C1O,"0,59"
1 508,CCCS(=O)(=O)CCC,"0,39"
1 510,CCCS(O)(=O)=CCC,"0,39"
1 512,CCCS(O)(=O)CC=C,"0,39"
1 514,CCCS(O)(=O)C=CC,"0,39"
1 516,CCCS(O)(O)#CCC,"0,39"
1 518,CCCS(O)(O)=C=CC,"0,39"
1 520,CCC=S(O)(O)=CCC,"0,39"
1 522,CCC=S(O)(O)CC=C,"0,39"
1 523,CCCS(O)(O)=CC=C,"0,39"
1 524,CCC=S(O)(O)C=CC,"0,39"
1 525,CC=CS(O)(O)CC=C,"0,39"
1 527,CC=CS(O)(O)C=CC,"0,39"
1 529,CCCS(O)(O)C=C=C,"0,39"
1 531,BrC=C(Br)Br,"3,20"
1 533,COC(O)=N,"-0,66"
1 538,[O-][N+](=O)c1cc([N+]([O-])=O)c2ccccc2c1,"2,83"
1 543,CCCOC(=O)c1ccccc1O,"3,80"
1 546,[O-][N+](=O)c1ccc2NC(=O)C(=O)c2c1,"0,47"
1 553,CN(C)C(=O)c1ccccc1,"0,62"
1 556,[O-][N+](=O)c1ccccc1C#N,"1,02"
1 561,Cn1c2c([nH]c1=O)[nH]c(=O)[nH]c2=O,"-1,18"
1 593,NNC(=O)c1ccccc1,"0,19"
1 594,OC(N=N)C1=CC=CC=C1,"0,19"
1 600,OC(=O)CC1=CC=CC=C1O,"0,85"
1 601,OC(O)=CC1=CC=CC=C1O,"0,85"
1 606,CSc1nc2ccccc2s1,"3,15"
1 610,OC(=N)C1=CC=CC(O)=C1,"0,39"
1 615,OC(=O)c1cccc(I)c1,"3,13"
1 618,NC(=O)COC1=CC=CC=C1,"0,76"
1 619,NC(O)=COC1=CC=CC=C1,"0,76"
1 625,OC(=C)NC1=CC=C(I)C=C1,"2,71"
1 627,CC(=O)NC1=CC=C(I)C=C1,"2,71"
1 632,CC(C)CC#N,"1,07"
1 634,CC(C)C=C=N,"1,07"
1 636,CCNC(N)=O,"-0,74"
1 643,Cc1ccc(C)[nH]1,"1,47"
1 646,CN1CCCCC1,"1,30"
1 648,CC(C)COCC(C)C,"2,78"
1 650,C1=CC=CC=CC=C1,"3,08"
1 653,N=C=CCCCCC=C=N,"0,59"
1 654,N#CCCCCCCC#N,"0,59"
1 656,N=C=CCCCCCC#N,"0,59"
1 659,OC(=O)c1ccc[nH]1,"0,85"
1 662,S=C(Nc1ccccc1)c1ccccc1,"3,03"
1 667,CC=Cc1ccccc1,"3,35"
1 670,Cc1ccc(cc1)-c1ccccc1,"4,63"
1 674,Cc1cc(=O)c(O)co1,"-0,59"
1 677,N#CCCc1ccccc1,"1,72"
1 680,N=C=CCC1=CC=CC=C1,"1,72"
1 682,Cc1cc(O)cc(C)c1O,"1,00"
1 685,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"4,40"
1 686,CC(C)(CCC(O)=O)C(O)=O,"0,67"
1 687,CC(C)(CC=C(O)O)C(O)=O,"0,67"
1 691,CCCC(C=C(C)O)C(O)=O,"1,31"
1 692,CCCC(CC(O)=C)=C(O)O,"1,31"
1 694,CCCC(C=C(C)O)=C(O)O,"1,31"
1 696,CCCC(CC(O)=C)C(O)=O,"1,31"
1 699,CCCC(CC(C)=O)=C(O)O,"1,31"
1 701,CCC=C(CC(O)=C)C(O)O,"1,31"
1 703,CCCC(=CC(O)=C)C(O)O,"1,31"
1 705,CCC=C(C=C(C)O)C(O)O,"1,31"
1 707,CCCC(=C=C(C)O)C(O)O,"1,31"
1 709,CCCC(=CC(C)O)C(O)=O,"1,31"
1 711,CCCC(CC(C)=O)C(O)=O,"1,31"
1 715,CCCC(=CC(C)=O)C(O)O,"1,31"
1 717,CCC=C(CC(C)=O)C(O)O,"1,31"
1 719,CCCCC(CC)COC(=O)C(C)=C,"4,54"
1 722,Cc1ncc[nH]1,"0,24"
1 727,Cn1ccccc1=O,"-0,23"
1 730,CN1C=NC2=C1N=CNC2=N,"-0,03"
1 738,ClC(Cl)(Cl)Sc1ccccc1,"3,78"
1 741,Cc1nn(c(C)c1N=O)-c1ccccc1,"2,28"
1 746,COc1ccccc1Cl,"2,68"
1 749,OC(=N)NC1=CC=CC(F)=C1,"1,29"
1 756,C1Cc2ccccc2-c2ccccc12,"4,52"
1 760,COC1=CC=C(C=CC(O)=O)C=C1,"2,68"
1 764,COC1=CC=C(C=C=C(O)O)C=C1,"2,68"
1 765,CC(=O)Oc1cccc2ccccc12,"2,78"
1 771,CSC1=CC=CC=C1C1=NCC(=O)NC2=CC=C(Cl)C=C12,"2,99"
1 778,CSC1=C(C=CC=C1)C1=C2C=C(Cl)C=CC2=NC(=O)CN1,"2,99"
1 780,CCC1(O)CC2CN(C1)CCc1c([nH]c3ccccc13)C(C2)(C(=O)OC)c1cc2c(cc1OC)N(C)C1C22CCN3CC=CC(CC)(C23)C(OC(=O)CN(C)C)C1(O)C(=O)OC,"4,02"
1 787,CC(=C)C(=O)OCCO,"0,47"
1 789,O=Cc1ccncc1,"0,43"
1 793,OCc1cccc(Cl)c1,"1,94"
1 796,Cn1ccc(=O)n(C)c1=O,"-0,54"
1 799,Oc1ccc(cc1[N+]([O-])=O)-c1ccccc1,"3,71"
1 804,CCC(=C)C=O,"1,24"
1 807,COC(=O)CCCO,"-0,06"
1 809,OCCCCCl,"0,85"
1 811,Oc1c(Cl)ccc(Cl)c1Cl,"3,77"
1 815,Cn1cnc(c1Br)[N+]([O-])=O,"0,36"
1 820,O=C1CCCCCCCN1,"0,67"
1 823,OC1=CCCCCCCN1,"0,67"
1 826,CC(C)(C)C(=O)c1ccccc1,"3,00"
1 829,CCc1ccc2ccccc2c1,"4,38"
1 833,CCOC(=O)C(N)Cc1ccc(O)cc1,"0,72"
1 837,COP(=O)(OC)Oc1ccc(cc1)[N+]([O-])=O,"1,33"
1 842,OC(=C)C1=CC=C(C=C1)S(O)(=O)=NC(=O)NC1CCCCC1,"2,44"
1 843,OC(NS(=O)(=O)C1=CC=C(C=C1)C(O)=C)=NC1CCCCC1,"2,44"
1 847,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(O)=NC1CCCCC1,"2,44"
1 855,OC(=C)C1=CC=C(C=C1)S(O)(=O)N=C(O)N=C1CCCCC1,"2,44"
1 857,CC(=O)C1=CC=C(C=C1)S(O)(=O)N=C(O)N=C1CCCCC1,"2,44"
1 859,OC(=C)C1=CC=C(C=C1)S(O)(=O)NC(O)=NC1=CCCCC1,"2,44"
1 863,CC(=O)C1=CC=C(C=C1)S(O)(=O)NC(O)=NC1=CCCCC1,"2,44"
1 869,CC(=O)C1=CC=C(C=C1)S(O)(=O)=NC(O)=NC1CCCCC1,"2,44"
1 876,OC(N=C1CCCCC1)N=S(O)(=O)C1=CC=C(C=C1)C(O)=C,"2,44"
1 880,CC(=O)C1=CC=C(C=C1)S(O)(=O)=NC(O)N=C1CCCCC1,"2,44"
1 882,OC(NC1=CCCCC1)N=S(O)(=O)C1=CC=C(C=C1)C(O)=C,"2,44"
1 884,CC(=O)C1=CC=C(C=C1)S(O)(=O)=NC(O)NC1=CCCCC1,"2,44"
1 885,CN(C)CCCN1c2ccccc2S(=O)c2ccc(Cl)cc12,"2,32"
1 890,CN(C)c1ccncc1,"1,34"
1 894,OC(=C)C1=CC=CC=N1,"0,85"
1 896,CC(=O)C1=NC=CC=C1,"0,85"
1 900,CCCc1ccncc1,"2,10"
1 904,[O-][N+](=O)c1cc[n+]([O-])cc1,"-0,55"
1 909,CCCC1=CC=C(C=C1)S(O)(=N)=O,"1,64"
1 915,COC(=O)c1ccc[nH]1,"1,17"
1 918,CC1=C2CC(=C(O)C1)C2(C)C,"2,23"
1 920,CC1(C)C2CC1=C(O)CC2=C,"2,23"
1 923,CC1=C2CC(C(=O)C1)C2(C)C,"2,23"
1 926,CC1=C2CC(C(O)=C1)C2(C)C,"2,23"
1 929,CC1=CC(O)=C2CC1C2(C)C,"2,23"
1 932,CC1(C)C2CC1C(=O)CC2=C,"2,23"
1 935,CC1(C)C2CC1C(=C)C=C2O,"2,23"
1 938,CC1=CC(=O)C2CC1C2(C)C,"2,23"
1 941,CS(=O)(=O)Nc1ccccc1,"0,95"
1 944,CS(O)(=O)=NC1=CC=CC=C1,"0,95"
1 946,OS(=C)(=O)NC1=CC=CC=C1,"0,95"
1 950,CC(=Cc1ccccc1)C(O)=O,"2,60"
1 954,CC(C(O)c1ccccc1)N(C)C,"1,70"
1 958,CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,"5,73"
1 962,CC1=CC=C(C=C1)S(=O)(=O)NC(O)=NN1CCCCC1,"1,34"
1 966,CC1=CC=C(C=C1)S(O)(=O)=NC(O)=NN1CCCCC1,"1,34"
1 973,CC1(C)NC(=N)N=C(N)N1C1=CC=C(F)C=C1,"0,37"
1 984,NS(=O)(=O)C1=CC=CC(=C1)C(O)=N,"-0,84"
1 994,CC1=CC=C(N)N=C1,"1,02"
2 000,CC(C)c1ccccc1OC(C)=O,"2,78"
2 004,COC(C)(C)C,"0,94"
2 006,Cn1ccnc1[N+]([O-])=O,"-0,17"
2 011,C[C@@]12[C@H](CC[C@]1(O)[C@@H]1CC[C@@H]3C[C@@H](O)CC[C@]3(C)[C@H]1C[C@H]2O)C1=CC(=O)OC1,"1,10"
2 017,CCC1CCCCC1,"4,56"
2 019,CC1(C)OC(=O)c2ccccc12,"1,73"
2 022,Clc1cnn(-c2ccccc2)c(=O)c1Cl,"2,09"
2 028,COC(=O)CCCCCC(=O)OC,"1,38"
2 030,CSc1cccc(N)c1,"1,45"
2 033,OS(=N)(=O)C1=C(Cl)C=C2NC(CCl)NS(=O)(=O)C2=C1,"0,11"
2 034,NS(=O)(=O)C1=CC2=C(C=C1Cl)N=C(CCl)N=S2(O)O,"0,11"
2 046,NS(=O)(=O)C1=CC2=C(NC(CCl)N=S2(O)=O)C=C1Cl,"0,11"
2 049,NS(=O)(=O)C1=CC2=C(NC(NS2(O)=O)=CCl)C=C1Cl,"0,11"
2 067,NS(=O)(=O)C1=CC2=S(O)(=O)NC(CCl)N=C2C=C1Cl,"0,11"
2 071,NS(=O)(=O)C1=CC2=S(O)(O)NC(=CCl)N=C2C=C1Cl,"0,11"
2 077,NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)N=S2(O)=O)C=C1Cl,"0,93"
2 078,NS(=O)(=O)C1=C(Cl)C=C2N=C(CC3=CC=CC=C3)N=S(O)(O)C2=C1,"0,93"
2 085,NS(=O)(=O)C1=C(Cl)C=C2NC(CC3=CC=CC=C3)NS(=O)(=O)C2=C1,"0,93"
2 090,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(O)(=O)C2=C1)=CC1=CC=CC=C1,"0,93"
2 106,NS(=O)(=O)C1=CC2=S(O)(=O)NC(CC3=CC=CC=C3)N=C2C=C1Cl,"0,93"
2 108,NS(=O)(=O)C1=CC2=S(O)(O)NC(=CC3=CC=CC=C3)N=C2C=C1Cl,"0,93"
2 116,CCC(C)c1cnc(CC(C)C)c(=O)n1O,"1,81"
2 120,CC(C)c1cccc(OCC(O)=O)c1,"2,59"
2 121,CC(C)C1=CC(OC=C(O)O)=CC=C1,"2,59"
2 126,OC(=O)COC1=CC2=C(CCCC2)C=C1,"2,67"
2 127,OC(O)=COC1=CC=C2CCCCC2=C1,"2,67"
2 131,OC(=O)COC1=CC(=CC=C1)C(O)=O,"1,11"
2 132,OC(O)=COC1=CC=CC(=C1)C(O)=O,"1,11"
2 139,CC(=O)C1=CC=C(OCC(O)=O)C=C1,"0,87"
2 140,OC(O)=COC1=CC=C(C=C1)C(O)=C,"0,87"
2 142,OC(=O)COC1=CC=C(C=C1)C(O)=C,"0,87"
2 144,CC(=O)C1=CC=C(OC=C(O)O)C=C1,"0,87"
2 149,OC(=O)COc1cccc(I)c1,"2,44"
2 150,OC(O)=COC1=CC=CC(I)=C1,"2,44"
2 157,N#CC=CC1=CC=CC=C1,"1,96"
2 161,N=C=C=CC1=CC=CC=C1,"1,96"
2 162,Clc1cccc(n1)C(Cl)(Cl)Cl,"3,41"
2 166,OC(=NC(=O)C1=CC=CC=C1O)C1=CC=CC=C1O,"1,92"
2 172,Cc1c(cccc1[N+]([O-])=O)C(O)=O,"2,16"
2 176,OC(O)=C1C=CC=C(C1=C)[N+]([O-])=O,"2,16"
2 178,Fc1ccc(cc1)C1=CCNCC1,"2,37"
2 184,CC(C)C(C#N)c1ccc(Cl)cc1,"3,41"
2 189,CC(C)C(=C=N)C1=CC=C(Cl)C=C1,"3,41"
2 191,CN1c2ccc(F)cc2C(=NCC1=O)c1ccccc1F,"2,41"
2 197,CC(=O)Nc1cc(C)cc(C)c1,"2,17"
2 198,CC1=CC(NC(O)=C)=CC(C)=C1,"2,17"
2 204,Clc1ccccc1-c1ccccc1,"4,53"
2 208,Brc1ccccc1-c1ccccc1,"4,59"
2 212,CN(C)Cc1cccnc1,"0,49"
2 217,OC(=CCCN1CCC(CC1)N1C(O)=NC2=CC=CC=C12)C1=CC=C(F)C=C1,"3,91"
2 219,OC1=NC2=CC=CC=C2N1C1CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,"3,91"
2 227,CCCCCCOC(N)=O,"1,85"
2 232,Brc1cccc(c1)N=C=S,"4,12"
2 236,OC(=O)c1ccc(cc1)N=C=S,"3,52"
2 240,CN(C)c1ccc(cc1)N=C=S,"3,96"
2 243,CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H]1OC(C)=O)N1N=CC(O)=NC1=O,"-0,20"
2 255,CC(=O)NC1=CC=C(C)C(C)=C1,"2,10"
2 256,CC1=CC=C(NC(O)=C)C=C1C,"2,10"
2 263,CCCCNP(=O)(OC)OC1=C(Cl)C=C(Cl)C(Cl)=C1,"4,18"
2 268,CCCC=NP(O)(OC)OC1=C(Cl)C=C(Cl)C(Cl)=C1,"4,18"
2 271,CCC=CNP(O)(OC)OC1=C(Cl)C=C(Cl)C(Cl)=C1,"4,18"
2 274,CCCCN=P(O)(OC)OC1=CC(Cl)=C(Cl)C=C1Cl,"4,18"
2 277,COP(O)(OC1=C(Cl)C=C(Cl)C(Cl)=C1)=NCC(C)C,"3,86"
2 278,COP(O)(NC=C(C)C)OC1=C(Cl)C=C(Cl)C(Cl)=C1,"3,86"
2 281,COP(=O)(NCC(C)C)OC1=CC(Cl)=C(Cl)C=C1Cl,"3,86"
2 286,COP(O)(OC1=C(Cl)C=C(Cl)C(Cl)=C1)N=CC(C)C,"3,86"
2 291,COP(O)(OC1=C(Cl)C=C(Cl)C(Cl)=C1)=NC(C)(C)C,"3,83"
2 292,COP(=O)(NC(C)(C)C)OC1=CC(Cl)=C(Cl)C=C1Cl,"3,83"
2 299,COc1cccc2ccccc12,"3,45"
2 303,OC1=NCC(=O)N1C1=CC=CC=C1,"0,04"
2 304,OC1=CN=C(O)N1C1=CC=CC=C1,"0,04"
2 312,FC(F)(F)C1=NC2=CC(Cl)=CC=C2S(=O)(=O)N1,"1,65"
2 313,OS1(=O)=NC(=NC2=C1C=CC(Cl)=C2)C(F)(F)F,"1,65"
2 320,COP(=O)(OC)Oc1ccc(c(C)c1)[N+]([O-])=O,"1,69"
2 325,FC(F)(F)C1=CC2=C(NCC(=O)N=C2C=C1)C1=CC=CC=C1,"3,10"
2 326,OC1=NC2=CC=C(C=C2C(=NC1)C1=CC=CC=C1)C(F)(F)F,"3,10"
2 331,FC(F)(F)c1ccc2NC(=O)CN=C(c3ccccc3)c2c1,"3,10"
2 334,CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,"4,31"
2 335,CCCC(C)=C(O)NC1=CC=C(C)C(Cl)=C1,"4,31"
2 341,FC(F)(F)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,"4,81"
2 346,NC1=CC(=O)c2ccccc2C1=O,"1,77"
2 347,OC1=CC(=N)C(=O)C2=CC=CC=C12,"1,77"
2 351,NC1=CC(=O)C2=CC=CC=C2C1=O,"1,77"
2 353,Clc1cc(Cl)c(Cl)nc1Cl,"3,32"
2 358,Cc1ccc2nc3SC(=O)Sc3nc2c1,"3,78"
2 363,Cc1ccc(O)c(c1)-n1nc2ccccc2n1,"4,31"
2 368,Clc1cncc(Cl)c1,"2,56"
2 372,CC(=C)C(=O)OCc1ccccc1,"2,53"
2 375,CC(=O)CCC#C,"0,58"
2 376,OC(=C)CCC#C,"0,58"
2 378,CC(O)=CCC#C,"0,58"
2 381,CCOP(=S)(OCC)SC=S(O)CC,"1,78"
2 382,CCOP(=S)(OCC)SCS(O)=CC,"1,78"
2 384,CCOP(=S)(OCC)SCS(O)C=C,"1,78"
2 386,CCOP(=S)(OCC)SCS(=O)CC,"1,78"
2 390,CCCCCOC(=O)NC,"1,96"
2 395,CCN(CC)P(=O)(N(CC)CC)N(CC)CC,"2,53"
2 397,CN=C(O)OC1=CC=C(C=C1)C(C)(C)C,"3,06"
2 402,FC1=CC=CC=C1C1=NCC(=O)NC2=CC=C(Br)C=C12,"2,98"
2 406,Fc1ccccc1C1=NCC(=O)Nc2ccc(Br)cc12,"2,98"
2 407,FC1=CC=CC=C1C1=C2C=C(Br)C=CC2=NC(=O)CN1,"2,98"
2 409,Fc1ccc2NC(=O)CN=C(c3ccccc3)c2c1,"2,32"
2 410,OC1=NC2=CC=C(F)C=C2C(=NC1)C1=CC=CC=C1,"2,32"
2 414,FC1=CC2=C(NCC(=O)N=C2C=C1)C1=CC=CC=C1,"2,32"
2 416,Nc1ccccc1Oc1ccccc1,"2,46"
2 419,Clc1ccccc1Oc1ccccc1,"4,45"
2 422,N#CC(=Cc1ccccc1)C#N,"2,18"
2 425,FC(F)(F)C1=CC=C2C(NC(=O)CN=C2C2=CC=CC=C2)=C1,"3,18"
2 429,FC(F)(F)c1ccc2c(NC(=O)CN=C2c2ccccc2)c1,"3,18"
2 432,FC(F)(F)C1=CC2=NC(=O)CNC(C3=CC=CC=C3)=C2C=C1,"3,18"
2 434,CN1C(=O)Sc2ccccc12,"1,98"
2 438,CSc1nccnc1C,"1,81"
2 444,C(C1CO1)N1CCN(CC2CO2)CC1,"-0,84"
2 448,NC(=CC1=CC=C(C=C1)[N+]([O-])=O)C(O)O,"-1,25"
2 449,OC(O)C(=N)CC1=CC=C(C=C1)[N+]([O-])=O,"-1,25"
2 452,NC(CC1=CC=C(C=C1)N(=O)=O)=C(O)O,"-1,25"
2 457,NC(CC1=CC=C(C=C1)N(=O)=O)C(O)=O,"-1,25"
2 463,CC(C)NCC(O)COc1cccc(C)c1,"1,93"
2 468,CC1=CC=C(CC#N)C=C1,"1,67"
2 471,CC1=CC=C(C=C=N)C=C1,"1,67"
2 473,N#Cc1ccnc2ccccc12,"1,98"
2 477,CS(=O)(=O)c1cccc(c1)[N+]([O-])=O,"0,50"
2 481,OS(=C)(=O)C1=CC=CC(=C1)[N+]([O-])=O,"0,50"
2 483,CC(=O)Oc1ccccc1C(F)(F)F,"2,59"
2 487,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(O)=NC1=O,"-0,72"
2 499,CCc1cccc(OC(C)=O)c1,"2,45"
2 503,COC1=C(OC)C(=O)C=CC1=O,"0,34"
2 505,COc1cnccn1,"0,73"
2 509,OCCn1c(ccc1[N+]([O-])=O)C#N,"0,60"
2 514,[O-][N+](=O)c1cccc(Cl)c1Cl,"3,05"
2 517,Cc1ccc(CCN)cc1,"1,83"
2 520,CCC1=CN=C(N=S(O)(=O)C2=CC=C(N)C=C2)N=C1,"0,90"
2 521,CCC1=CNC(=NS(=O)(=O)C2=CC=C(N)C=C2)N=C1,"0,90"
2 529,CC(Oc1ccc(Cl)cc1)C(O)=O,"2,31"
2 530,CC(OC1=CC=C(Cl)C=C1)=C(O)O,"2,31"
2 535,Oc1ccc(cc1O)[N+]([O-])=O,"1,66"
2 539,O=c1c2ccccc2c(=O)c2=c1sc(C#N)c(s2)C#N,"2,84"
2 545,S=C=NC(c1ccccc1)c1ccccc1,"5,09"
2 549,O=C1NC(Cc2ccccc2)C(=O)N1,"0,60"
2 556,OC1NC(=O)C(N1)=CC1=CC=CC=C1,"0,60"
2 560,OC1NC(=O)C(CC2=CC=CC=C2)=N1,"0,60"
2 562,OC1NC(=O)NC1=CC1=CC=CC=C1,"0,60"
2 570,OC1NC(=O)N=C1CC1=CC=CC=C1,"0,60"
2 574,O=C1NC(CC2=CC=CC=C2)C(=O)N1,"0,60"
2 586,CNC(=O)Oc1ccc(SC)c(C)c1,"2,47"
2 591,CNC(=O)Nc1ccc(Cl)c(Cl)c1,"2,94"
2 598,CC(C)=C(O)NN,"-0,63"
2 599,CC(C)C(O)=NN,"-0,63"
2 601,CC(C)C(O)N=N,"-0,63"
2 606,CCCCC1=CC=C(NC(O)=C)C=C1,"3,30"
2 608,CCCCC1=CC=C(NC(C)=O)C=C1,"3,30"
2 613,CCC1=CC=C(NC(C)=O)C=C1,"2,20"
2 614,CCC1=CC=C(NC(O)=C)C=C1,"2,20"
2 620,OC(=NC1=CC=C(Cl)C=C1)C1=CC(Br)=CC=C1O,"5,02"
2 625,CCOc1ccccc1C(=O)N(CC)CC,"2,50"
2 628,CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc12,"2,51"
2 632,ClC1=C(Cl)C(=CC=C1)N=NC(C#N)C#N,"3,85"
2 633,ClC1=C(Cl)C(NN=C(C#N)C#N)=CC=C1,"3,85"
2 637,ClC1=C(Cl)C(=CC=C1)N=NC(C#N)=C=N,"3,85"
2 640,[O-][N+](=O)C1=CC=C(NN=C(C#N)C#N)C=C1,"2,37"
2 646,N=C=C(N=NC1=CC=C(C=C1)N(=O)=O)C#N,"2,37"
2 649,[O-][N+](=O)C1=CC=C(C=C1)N=NC(C#N)C#N,"2,37"
2 652,CCOP(=S)(OCC)Oc1ccc(N)cc1,"2,60"
2 656,CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,"3,00"
2 661,CCOC(=O)c1cc2ccccc2[nH]1,"3,22"
2 664,COC1=CC(=NS(=O)(=O)C2=CC=C(N)C=C2)N=C(C)N1,"0,61"
2 672,COC1=CC(N=S(O)(=O)C2=CC=C(N)C=C2)=NC(C)=N1,"0,61"
2 674,CC(C)COC(=O)c1cc(O)c(O)c(O)c1,"2,46"
2 677,NC(=N)c1ccc(N)cc1,"-0,37"
2 682,[N]1C2=CC=CC=C2N=C1C1=CC=CO1,"2,67"
2 683,N1C2=CC=CC=C2N=C1C1=CC=CO1,"2,67"
2 691,CNC(=O)Oc1cccc(OC)c1,"1,30"
2 696,CNC(=O)OC1=CC=C(OC)C=C1,"1,20"
2 701,CN1CCC(CC1)=C1c2ccccc2CCc2cccnc12,"3,59"
2 704,CCCCOC1=CC(OC(=O)NC)=CC=C1,"2,96"
2 709,Nc1nncs1,"-0,57"
2 715,CCOCC1CO1,"0,36"
2 719,OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1N=CNC2=N,"-0,25"
2 731,ICCCc1ccccc1,"3,90"
2 734,COP(O)(OC)=C=C(C)O,"-0,86"
2 735,COP(=O)(CC(O)=C)OC,"-0,86"
2 737,COP(=O)(OC)C=C(C)O,"-0,86"
2 740,COP(O)(OC)=CC(O)=C,"-0,86"
2 742,COP(=O)(CC(C)=O)OC,"-0,86"
2 745,COP(O)(OC)=CC(C)=O,"-0,86"
2 747,CC(C)(C(O)=O)n1nnc2ccccc12,"-0,20"
2 752,CCNC(=O)c1cccnc1,"0,31"
2 758,CCC(=O)OC1(C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(C)=O,"3,09"
2 759,CCC(=O)OC1(C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(O)=C,"3,09"
2 761,CCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(O)=C,"3,09"
2 763,CCC(=O)OC1(C(C)CC2C3CC=C4C=C(O)C=CC4(C)C3(F)C(O)CC12C)C(O)=C,"3,09"
2 766,CCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(C)=O,"3,09"
2 770,CCC(=O)OC1(C(C)CC2C3CC=C4C=C(O)C=CC4(C)C3(F)C(O)CC12C)C(C)=O,"3,09"
2 772,NS(=O)(=O)C1=CC=C(C=C1)C1=CC=CC=C1,"2,24"
2 778,COC(=O)c1ccccc1C(O)=O,"1,13"
2 782,OCC(NC(O)=C)C(O)C1=CC=C(C=C1)[N+]([O-])=O,"-0,03"
2 783,CC(O)=NC(CO)C(O)C1=CC=C(C=C1)[N+]([O-])=O,"-0,03"
2 794,OC1=C(C=NC(=O)N1)C#N,"-0,93"
2 798,O=C1NC(=O)C(C=N1)C#N,"-0,93"
2 808,N=C=C1C=NC(=O)NC1=O,"-0,93"
2 820,CCC(C)N=C=S,"2,81"
2 823,O=C1NC=NC=C1,"-1,38"
2 830,CCCCCOC(=O)c1cc(O)c(O)c(O)c1,"2,67"
2 833,CC(C)COC(=O)C1=CC(O)=NC(O)=N1,"1,01"
2 841,CC(C)COC(=O)C1=NC(=O)NC(=O)C1,"1,01"
2 853,CCC1=CC=CC(CC)=C1NC1=NCCN1,"2,48"
2 859,CCOC(=O)c1cc(c(Cl)cc1NCc1ccco1)S(N)(=O)=O,"2,67"
2 866,CC1=CC=C(N=C2NCCN2)C(C)=C1,"1,79"
2 872,CCOP(=O)(OCC)Oc1ccc(SC)c(C)c1,"3,28"
2 877,CC(C)Oc1ccccc1O,"2,09"
2 880,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,"4,21"
2 883,C1CC=CCCC=CCCC=C1,"5,50"
2 885,CC(C)CNC(=O)NC1=CC=C(Cl)C(Cl)=C1,"4,48"
